id,created_at,screen_name,clean_text,original_text,favorite_count,retweet_count,follower_count,polarity,subjectivity,hashtags,location
1126428619281244168,Thu May 09 10:08:05 +0000 2019,InFactsOrg,the warns today that climate change is increasing and accelerating the risk to coastal and floodprone uk towns our best defence is working with the eu to push the rest of the world to meet ambitious climate targets infacts has more below,"The @EnvAgency warns today that climate change is ""increasing and accelerating"" the risk to coastal and flood-prone UK towns.

Our best defence is working with the EU to push the rest of the world to meet ambitious climate targets. InFacts has more below.
https://t.co/xV7h7SYUmz",12,10,19186,0.5833333333333334,0.5166666666666667,,"London, England"
1126428485306785793,Thu May 09 10:07:33 +0000 2019,PACJA1,one key lesson emerging from cyclone idai crisis in southern africa is the need to give the gender dimension of climate change impacts the seriousness it deserves on going leadership in the civil society forum hosted by the african development bank in ivory coast,One key lesson emerging from Cyclone Idai crisis in Southern Africa is the need to give the gender dimension of climate change impacts the seriousness it deserves - On going Leadership in the Civil Society Forum hosted by the African Development Bank in Ivory coast https://t.co/4rmBXUab6v,12,6,3988,0.0,0.3333333333333333,,Africa
1126428379908059138,Thu May 09 10:07:08 +0000 2019,mwewerinke,ahead of un climate summit in september unsg ant nio guterres to visit fiji tuvalu and vanuatu 'to see how climate change is devastating them calls for ban on new coal power plants from,"Ahead of #UN climate summit in September, UNSG António Guterres to visit #Fiji, #Tuvalu and #Vanuatu 'to see how #climate change is devastating them'; calls for ban on new #coal power plants from 2020. https://t.co/q2GHGtWE0L.",23,11,5895,-0.4318181818181818,0.7272727272727273,"UN, Fiji, Tuvalu, Vanuatu, climate, coal","The Hague, The Netherlands"
1126428357153914880,Thu May 09 10:07:03 +0000 2019,JeffWaldron13,if you are looking to start playing your part on reversing climate change start with this search whatever and it plants a tree simple,"If you’re looking to start playing your part on reversing climate change, start with this. Search whatever and it plants a tree, simple @Ecosia https://t.co/bsJsmSmc2j",17,4,311,0.0,0.35714285714285715,,"Dublin, Ireland"
1126428179038724096,Thu May 09 10:06:20 +0000 2019,STEMinineVlog,because hydropower is a renewable energy source its proponents often portray it as a green alternative that should be pursued to combat climate change 'it is not green the freeflowing river suddenly becomes a stagnant reservoir the natural habitat disappears,"""Because hydropower is a renewable energy source, its proponents often portray it as a green alternative that should be pursued to combat climate change. [...] 'it’s not green, [...] the free-flowing river suddenly becomes a stagnant reservoir, the natural habitat disappears'"" https://t.co/L0VILaxm9b",6,1,696,0.0,0.375,,"Zurich, Switzerland"
1126427860103778305,Thu May 09 10:05:04 +0000 2019,MailOnline,"inconsistent weather patterns to blame for period of decline in south american populations 6,000 years ago","Inconsistent weather patterns to blame for period of decline in South American populations 6,000 years ago... https://t.co/MiowKrmjNl",14,5,2351352,0.0,0.0,,
1126427774745546752,Thu May 09 10:04:44 +0000 2019,climate_earth,if you have farright leanings then you inevitably are a climate change denier and that will be the last thing they are concerned with,@Sillyshib If you have far-right leanings then you inevitably are a climate change denier and that will be the last thing they are concerned with 🤷,30,3,2542,0.0,0.5333333333333333,,
1126427626812272640,Thu May 09 10:04:08 +0000 2019,maine_mainely,degrees here right now but yeah global climate change,"34 degrees here right now , but yeah , Global climate change.   🖕",25,3,1271,0.14285714285714285,0.26785714285714285,,Up Yours
1126427584915357697,Thu May 09 10:03:58 +0000 2019,vivianharris45,i have felt hopelessness over climate change here is how we move past the immense grief rob law climateemergency climategrief,I have felt hopelessness over climate change. Here is how we move past the immense grief | Rob Law https://t.co/LPqv0QthDy #climateemergency #climategrief,5,2,2611,-0.35000000000000003,0.48333333333333334,"climateemergency, climategrief",Australia
1126427109587599361,Thu May 09 10:02:05 +0000 2019,rogerlwhite,to be fair so few flights use prestwick it is contribution to climate change is just about zilch departures currently on their website,"@VWEOSRAY @AgentP22 To be fair, so few flights use Prestwick it's contribution to climate change is just about zilch. Departures currently on their website ... https://t.co/mRPKFGdMO9",6,1,3414,0.16666666666666666,0.4666666666666666,,"Aberdeen, Scotland"
1126426856297848832,Thu May 09 10:01:05 +0000 2019,DiscoverMag,study reveals extraordinary change in el ni o possibly linked to climate change,"Study reveals ""extraordinary change"" in El Niño possibly linked to climate change https://t.co/TLyMVmGzbC https://t.co/rmVXe7HTeA",6,7,1142726,0.16666666666666666,1.0,,Between gluons and galaxies
1126426719781625856,Thu May 09 10:00:32 +0000 2019,fourpawsint,this recent un biodiversity report shows how animal farming eg fish is one of the primary causes of climate change and we humans are to blame we need to change something quickly before it is too late do not you agree,"This recent U.N. biodiversity report shows how animal farming (e.g. fish) is one of the primary causes of climate change, and we humans are to blame. 
💢We need to change something… quickly, before it’s too late! 💢
Don’t you agree❓
https://t.co/t46jCWxcU0",27,33,5877,0.10833333333333335,0.4625,,"Wien, Österreich"
1126426640412749825,Thu May 09 10:00:13 +0000 2019,JeremyCliffe,you have heard of the eu hawkish northern new hanseatic league now meet its western atlantic alliance france spain belgium denmark lux netherlands portugal sweden all led by liberals or social democrats demanding tougher climatechange goals here at sibiu summit,"You've heard of the EU's hawkish northern ""new Hanseatic League"". 

Now meet its western ""Atlantic Alliance"": France, Spain, Belgium, Denmark, Lux., Netherlands, Portugal, Sweden. All led by liberals or social democrats demanding tougher climate-change goals here at Sibiu summit.",234,100,68462,0.05656565656565656,0.17373737373737375,,"Brussels, Belgium"
1126426619416064001,Thu May 09 10:00:08 +0000 2019,JackHunter_uk,new economic justice report argues that the uk malfunctioning economy climate breakdown the next global financial crash rapid technological change we are so so screwed unless we act now i am paraphrasing slightly but still,"NEW - @IPPR's #EconomicJustice report argues that the UK's malfunctioning economy + climate breakdown + the next global financial crash + rapid technological change = we are so so screwed (unless we act now)

I'm paraphrasing slightly but still...

https://t.co/06IzMx5BTC",15,10,1120,0.028282828282828285,0.13686868686868686,EconomicJustice,
1126426585869967360,Thu May 09 10:00:00 +0000 2019,openDemocracy,the uk is due to report its progress on addressing poverty hunger inequality human rights and climate change but it looks like the government are in denial via,"The UK is due to report its progress on addressing poverty, hunger, inequality, human rights and climate change. 

But it looks like the government are in denial.

(via @openDemocracyUK)
https://t.co/XitaUDsXYP",9,2,73448,-0.0625,0.2375,,London
1126426477443129344,Thu May 09 09:59:34 +0000 2019,MMUEnvironment,join tomorrow to learn about and discuss climate change extinction and what is doing about it and how you can make a difference too it is being held at between 630pm 830pm,"Join @mmupeopleplanet tomorrow to learn about &amp; discuss climate change, extinction, and what @XR_MCR is doing about it and how you can make a difference too! It is being held at @TheUnionMMU between 6.30pm - 8.30pm 💚 https://t.co/8V4afE6Q5L",13,13,3735,0.0,0.0,,"Manchester, England"
1126426425777586176,Thu May 09 09:59:22 +0000 2019,AnnaDrJox,it is the adults we need to scare for example there are plenty of tds and county councillors in this country who are climate change deniers they will not admit it but we have just ordered diesel buses no cycling infrastructure implemented in dublin in years etc etc,"@FiSwy @rhetorician It's the adults we need to scare. For example, there are plenty of TDs and county councillors in this country who are climate change deniers. They won't admit it. But we have just ordered 200 diesel buses. No cycling infrastructure implemented in Dublin in years. Etc etc",5,0,256,0.0,0.0,,
1126425762863755264,Thu May 09 09:56:44 +0000 2019,oliver_cunliffe,my friend was interviewed this morning on local radio as he has been busking to raise awareness of climate change he is singing his own song lies take a listen,My friend @danportermusic was interviewed this morning on local radio as he’s been busking to raise awareness of climate change. He is singing his own song “Lies” take a listen. https://t.co/sy3vp7s3ic,21,6,636,0.3,0.5,,Leicestershire/London 
1126425715161870336,Thu May 09 09:56:33 +0000 2019,bhamys4c,system change not climate change join us at the citizens assembly tonight led by regardless of your political beliefs climate change is an emergency so please join us more details via the link climatechange climatecrisis birmingham,"System Change not Climate Change. Join us at the Citizens Assembly tonight led by @LiamByrneMP . Regardless of your political beliefs, climate change is an emergency so please join us. More details via the link: https://t.co/iOmAzzVbJA

#climatechange #climatecrisis #Birmingham",6,2,264,0.25,0.3,"climatechange, climatecrisis, Birmingham","Birmingham, England"
1126425584203026432,Thu May 09 09:56:01 +0000 2019,maven501,they really do not get that perfect can be the enemy of the good whitlam nailed it only the impotent can afford to be pure their intransigence has cost australia a decade of progress on climate change just hope it is not too late to make up ground,@margokingston1 @simonahac @MarianSmedley @fran_b__ @impassive @usefulDesign @AdamBreguet @teacupsrim @timpoliti They really don’t get that perfect can be the enemy of the good. Whitlam nailed it: “Only the impotent can afford to be pure”. Their intransigence has cost Australia a decade of progress on climate change. Just hope it’s not too late to make up ground. https://t.co/iHDYyC425V,6,0,85,0.2523809523809524,0.65,,
